"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,         477,       -12.7630527,      -12.69898492,      -13.24383498,       -13.2596757,      -13.23272039,      0.2032357267,   0.0004727601311,     0.08662752936,    -0.03587699578,                 0
          0,           0,         478,      -12.77143631,      -12.70703605,      -13.25162569,      -13.26803474,      -13.24100795,      0.2032357267,   0.0004727601312,     0.08662752936,    -0.03587699579,                 0
          0,           0,         479,       -12.7797777,      -12.71509788,      -13.25947263,      -13.27649686,      -13.24924849,      0.2032357267,   0.0004727601312,     0.08662752936,    -0.03587699579,                 0
          0,           0,         480,      -12.78804435,      -12.72315227,      -13.26736917,      -13.28506499,      -13.25740868,      0.2032357267,   0.0004727601312,     0.08662752935,     -0.0358769958,                 0
          0,           0,         481,      -12.79620389,      -12.73118143,      -13.27530667,      -13.29373902,      -13.26545775,      0.2032357267,   0.0004727601313,     0.08662752935,     -0.0358769958,                 0
          0,           0,         482,       -12.8042286,      -12.73916764,      -13.28327761,       -13.3025186,      -13.27336734,      0.2032357267,   0.0004727601313,     0.08662752935,     -0.0358769958,                 0
          0,           0,         483,      -12.81209251,      -12.74709474,       -13.2912758,      -13.31140317,      -13.28111292,      0.2032357267,   0.0004727601313,     0.08662752935,    -0.03587699581,                 0
          0,           0,         484,      -12.81977592,      -12.75494761,      -13.29929388,      -13.32038824,      -13.28867541,      0.2032357267,   0.0004727601313,     0.08662752935,    -0.03587699581,                 0
          0,           0,         485,      -12.82726389,      -12.76271335,      -13.30732665,      -13.32947115,      -13.29604074,      0.2032357267,   0.0004727601313,     0.08662752935,    -0.03587699582,                 0
          0,           0,         486,      -12.83454763,       -12.7703815,      -13.31536921,      -13.33864592,      -13.30320159,      0.2032357267,   0.0004727601314,     0.08662752935,    -0.03587699582,                 0
          0,           0,         487,       -12.8416248,      -12.77794403,      -13.32341765,       -13.3479071,      -13.31015659,      0.2032357267,   0.0004727601314,     0.08662752935,    -0.03587699583,                 0
          0,           0,         488,      -12.84849961,      -12.78539639,      -13.33146947,      -13.35724774,      -13.31691141,      0.2032357267,   0.0004727601314,     0.08662752935,    -0.03587699583,                 0
          0,           0,         489,      -12.85518226,      -12.79273654,      -13.33952174,      -13.36665925,      -13.32347804,      0.2032357267,   0.0004727601314,     0.08662752935,    -0.03587699584,                 0
          0,           0,         490,      -12.86168929,      -12.79996614,      -13.34757431,      -13.37613453,      -13.32987428,      0.2032357267,   0.0004727601314,     0.08662752935,    -0.03587699584,                 0
          0,           0,         491,      -12.86804262,      -12.80708967,      -13.35562667,      -13.38566405,      -13.33612314,      0.2032357267,   0.0004727601315,     0.08662752935,    -0.03587699585,                 0
          0,           0,         492,      -12.87426789,      -12.81411457,       -13.3636791,      -13.39523838,       -13.3422521,      0.2032357267,   0.0004727601315,     0.08662752935,    -0.03587699585,                 0
          0,           0,         493,      -12.88039508,      -12.82105102,      -13.37173198,      -13.40484617,      -13.34829152,      0.2032357267,   0.0004727601315,     0.08662752935,    -0.03587699585,                 0
          0,           0,         494,      -12.88645616,      -12.82791159,      -13.37978718,      -13.41447911,      -13.35427505,      0.2032357267,   0.0004727601315,     0.08662752935,    -0.03587699586,                 0
          0,           0,         495,      -12.89248414,      -12.83471029,      -13.38784526,      -13.42412426,      -13.36023671,      0.2032357267,   0.0004727601315,     0.08662752935,    -0.03587699586,                 0
          0,           0,         496,      -12.89851347,      -12.84146324,      -13.39590823,       -13.4337726,      -13.36621099,      0.2032357267,   0.0004727601315,     0.08662752936,    -0.03587699586,                 0
          0,           0,         497,      -12.90457718,       -12.8481873,      -13.40397713,      -13.44341389,      -13.37223152,      0.2032357267,   0.0004727601316,     0.08662752936,    -0.03587699587,                 0
          0,           0,         498,      -12.91070723,      -12.85489955,      -13.41205212,      -13.45303749,      -13.37833019,      0.2032357267,   0.0004727601316,     0.08662752936,    -0.03587699587,                 0
          0,           0,         499,      -12.91693226,      -12.86161685,      -13.42013309,      -13.46263201,      -13.38453596,      0.2032357267,   0.0004727601316,     0.08662752936,    -0.03587699587,                 0
          0,           0,           0,      -10.53434796,      -10.24416251,      -11.01726172,       -10.2353424,      -10.26362668,       0.203234558,    0.000472760133,     0.08662749687,    -0.03587699474,                 0
          0,           0,           1,      -10.50206147,      -10.32293884,      -10.66930769,      -10.10007698,      -10.41992987,       0.203234558,   0.0004727601419,     0.08662749699,    -0.03587699471,                 0
          0,           0,           2,      -10.27651118,      -10.19615467,      -10.38530337,      -10.00448297,      -10.46766825,       0.203234558,   0.0004727601719,     0.08662749728,    -0.03587699433,                 0
          0,           0,           3,      -10.07516702,      -10.02825749,      -10.17386961,      -9.904423063,      -10.43607525,       0.203234558,   0.0004727602458,     0.08662749795,    -0.03587699309,                 0
          0,           0,           4,      -9.924383073,      -9.889175719,      -10.02072329,      -9.815143765,      -10.38374778,       0.203234558,   0.0004727603944,      0.0866274993,    -0.03587699034,                 0
          0,           0,           5,       -9.81838593,      -9.787080427,      -9.912820488,      -9.749205603,      -10.33348298,       0.203234558,   0.0004727606528,     0.08662750169,    -0.03587698543,                 0
          0,           0,           6,      -9.750577152,      -9.720185178,      -9.839649422,      -9.706458777,      -10.29257548,       0.203234558,    0.000472761054,     0.08662750531,    -0.03587697793,                 0
          0,           0,           7,      -9.715171306,      -9.684623149,      -9.792183601,      -9.677798048,      -10.26293853,       0.203234558,   0.0004727616229,     0.08662751013,    -0.03587696786,                 0
          0,           0,           8,      -9.706560033,       -9.67538092,      -9.762326746,      -9.650356193,      -10.24357494,       0.203234558,   0.0004727623713,     0.08662751577,    -0.03587695578,                 0
          0,           0,           9,       -9.71818205,      -9.685488202,      -9.742992604,      -9.615479097,      -10.23042305,       0.203234558,   0.0004727632945,     0.08662752162,    -0.03587694276,                 0
          0,           0,          10,      -9.741045804,      -9.704584694,      -9.728540209,      -9.574460217,      -10.21739825,       0.203234558,   0.0004727643718,     0.08662752692,    -0.03587693019,                 0
          0,           0,          11,      -9.763019655,      -9.719064675,      -9.715148224,      -9.534750373,      -10.20024765,       0.203234558,   0.0004727655691,     0.08662753101,     -0.0358769195,                 0
          0,           0,          12,      -9.771922499,      -9.717511111,       -9.70090168,      -9.502843554,      -10.18006591,       0.203234558,   0.0004727668431,     0.08662753351,     -0.0358769119,                 0
          0,           0,          13,      -9.762860475,      -9.698700602,      -9.685634588,      -9.481649284,      -10.16202395,       0.203234558,   0.0004727681464,     0.08662753434,    -0.03587690815,                 0
          0,           0,          14,      -9.741172774,      -9.670906299,      -9.670553275,      -9.471250409,      -10.15114022,       0.203234558,   0.0004727694321,      0.0866275338,    -0.03587690852,                 0
          0,           0,          15,       -9.71626271,      -9.643531323,      -9.657605618,      -9.470157324,      -10.14966565,       0.203234558,   0.0004727706577,     0.08662753243,    -0.03587691277,                 0
